Date, Instance, Algorithm, RandSeed, Duration, IterCount, GenerationCount, Optima, Solution
2014-11-07 Fri 18:50:51, DSJC250.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357450, 0.098, 29292, 0, 0, 0 5 0 5 4 1 4 6 0 0 3 3 3 1 0 7 6 1 3 7 4 0 3 6 6 2 5 4 4 0 0 5 3 6 1 7 0 3 4 7 3 1 1 7 7 5 5 4 7 6 3 1 3 2 3 6 2 2 6 5 7 0 3 2 7 7 5 7 1 3 4 0 5 7 7 5 4 1 4 3 1 6 1 1 2 5 4 2 0 2 1 6 2 5 3 7 4 4 6 5 5 0 7 0 1 3 1 4 4 6 6 1 0 4 0 5 4 3 1 1 2 4 3 6 7 3 1 3 6 7 5 2 5 5 0 2 6 7 0 2 1 1 7 2 3 6 0 7 2 4 7 4 6 0 7 7 2 6 7 7 6 4 2 6 0 5 4 2 0 1 3 2 2 1 3 0 7 6 2 4 0 5 7 7 2 0 4 0 5 4 2 2 5 2 2 3 4 6 5 6 5 2 4 0 1 0 7 3 5 7 1 1 7 7 0 1 7 6 6 3 3 6 5 6 3 5 3 4 1 0 3 3 5 2 1 0 5 2 2 6 2 1 0 5 3 7 6 3 4 5 
2014-11-07 Fri 18:51:11, DSJC250.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357460, 10.877, 4436619, 0, 0, 2 6 6 5 1 4 0 0 3 1 5 6 7 0 3 7 1 5 7 2 0 5 5 4 4 4 1 1 1 4 5 2 6 0 3 4 6 4 3 3 2 3 5 0 1 6 4 7 4 3 5 0 2 2 4 1 2 2 3 5 4 7 1 1 7 7 5 1 3 4 6 5 7 5 4 5 1 5 5 3 2 5 4 3 6 3 2 0 0 1 4 7 5 5 4 0 1 5 4 6 2 1 3 5 1 2 2 6 0 4 6 5 3 3 6 4 0 1 3 2 7 1 5 0 6 4 3 1 7 6 0 1 5 1 0 5 5 7 7 2 0 7 4 3 2 4 3 7 2 3 7 4 7 6 0 0 3 5 5 0 7 7 7 4 1 6 1 7 7 4 1 1 3 5 2 1 3 3 1 1 1 1 7 4 2 2 1 6 4 2 2 5 2 0 1 7 1 0 4 4 0 7 6 3 3 5 7 6 4 3 3 2 2 7 7 6 6 3 7 1 2 0 5 6 0 4 2 5 3 2 0 2 5 2 3 6 5 0 2 3 1 5 7 3 7 2 2 0 2 4 
2014-11-07 Fri 18:51:14, DSJC250.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357471, 3.29, 1355023, 0, 0, 3 1 2 3 3 0 1 4 0 7 0 3 5 4 7 5 7 0 2 6 7 3 4 1 2 3 0 4 7 2 4 3 1 7 7 3 2 2 1 1 4 5 3 0 1 6 0 4 2 7 3 3 1 3 4 1 7 5 7 6 0 1 2 7 5 7 3 5 5 2 2 5 2 0 3 6 6 3 4 6 7 3 4 0 5 1 4 4 2 0 6 1 6 5 1 4 4 3 6 6 6 6 7 4 7 7 6 2 7 1 1 1 1 0 3 6 6 4 0 0 1 7 5 4 5 0 7 3 2 6 6 7 6 0 4 0 6 5 0 6 4 0 0 2 6 3 7 1 7 0 5 3 5 0 3 3 5 1 3 5 5 7 4 6 2 2 7 1 7 6 1 2 1 0 1 3 7 3 3 4 4 2 5 5 1 4 4 3 6 4 7 6 1 4 7 5 7 5 4 2 5 1 0 4 3 3 2 6 6 0 5 6 3 5 3 5 3 2 1 1 4 4 3 1 7 3 2 2 5 4 2 3 6 5 4 7 6 2 1 1 1 0 6 4 1 3 6 1 7 2 
2014-11-07 Fri 18:51:15, DSJC250.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357474, 0.438, 162693, 0, 0, 4 1 4 4 7 7 0 2 5 1 0 3 7 1 7 6 4 3 0 0 2 0 7 6 4 1 4 2 2 7 7 0 6 1 4 6 2 5 3 3 6 6 4 7 6 3 1 5 6 1 0 3 5 1 0 3 5 5 3 0 6 5 1 7 5 0 1 1 5 5 1 5 5 0 5 2 5 6 0 7 4 6 3 5 1 1 2 3 2 1 4 1 2 0 4 6 2 7 2 1 3 5 6 0 3 7 3 0 6 2 3 6 6 2 6 3 1 0 3 0 5 1 6 2 6 7 3 7 6 1 7 2 0 5 3 2 3 6 0 1 3 6 2 1 3 4 3 4 3 7 0 7 6 1 1 1 5 0 6 6 4 4 4 6 1 7 5 0 4 4 7 1 5 7 7 5 6 1 1 4 2 2 6 2 1 2 2 0 7 1 0 5 5 3 3 5 4 2 4 2 4 5 1 0 6 4 2 7 6 5 3 2 6 6 5 3 1 2 5 5 3 1 4 5 7 7 0 2 6 4 7 4 7 1 3 3 0 1 0 4 1 3 0 3 3 1 2 0 3 1 
2014-11-07 Fri 18:51:40, DSJC250.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357475, 25.341, 10000000, 1, 1, 2 5 2 2 2 4 4 1 7 6 4 2 4 3 4 6 1 1 4 0 0 7 4 3 2 6 3 0 0 4 4 2 6 5 5 1 6 0 7 5 4 7 5 4 6 6 7 1 6 0 2 5 1 2 7 3 5 7 5 3 4 6 0 4 0 0 6 0 7 7 0 7 6 6 2 3 3 2 0 5 0 2 7 1 6 3 2 5 1 4 7 6 0 1 3 5 5 2 1 3 5 0 0 7 1 0 3 1 1 1 6 3 7 5 6 3 0 3 7 3 3 2 1 1 6 4 5 7 6 6 3 5 7 4 7 1 3 7 6 3 6 3 5 0 7 2 3 7 4 4 7 2 1 6 2 5 7 3 2 5 5 4 4 6 6 6 0 7 7 4 4 3 5 0 2 2 5 0 2 2 0 4 2 7 0 0 2 2 4 1 0 7 0 3 3 4 0 1 3 7 4 5 0 4 2 2 0 0 6 5 3 7 2 5 4 7 2 7 1 1 3 1 2 6 0 3 7 1 7 2 4 2 3 5 5 1 1 7 6 5 0 6 3 3 5 0 6 4 0 6 
2014-11-07 Fri 19:04:13, DSJC500.5.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415357881, 371.646, 10000000, 1, 50, (49)42 2 14 27 41 10 9 39 7 27 45 31 0 28 15 13 5 3 6 16 25 3 37 9 18 31 31 32 12 11 8 18 19 11 5 22 38 14 16 40 1 43 28 44 25 41 26 29 44 24 35 39 42 29 17 30 16 9 10 13 25 2 42 40 36 4 36 39 5 0 11 22 27 2 11 39 25 40 9 38 34 36 20 14 11 17 16 32 42 6 43 21 2 35 0 8 1 38 48 43 11 24 15 48 23 27 16 6 29 35 24 31 10 47 9 29 20 30 0 48 6 21 7 16 26 46 6 41 47 15 40 8 4 37 31 17 30 32 3 26 25 44 16 30 20 40 38 10 48 31 28 22 36 10 47 37 15 27 18 46 34 48 31 34 0 45 41 33 5 24 9 7 36 24 20 47 33 19 17 9 46 32 37 43 45 8 20 5 35 34 10 40 7 21 37 48 12 7 36 25 37 18 33 29 47 47 36 13 3 44 17 7 38 14 47 25 2 40 11 20 21 30 0 33 8 43 6 42 19 46 41 0 28 1 33 33 43 5 12 17 45 40 46 44 5 39 18 15 4 14 42 46 16 42 1 18 33 30 32 8 39 23 23 41 38 19 43 45 27 22 19 45 48 13 39 43 42 10 23 17 35 17 3 35 23 48 14 6 8 4 25 6 35 41 46 28 26 22 18 4 15 38 16 39 0 36 20 28 2 40 23 26 47 44 2 13 13 12 41 18 9 19 41 24 43 33 32 4 2 26 17 26 39 20 42 1 8 24 9 15 16 22 1 15 35 12 13 14 34 1 13 45 5 45 39 45 14 3 0 7 8 29 24 18 28 1 40 3 27 24 29 10 32 18 30 10 46 43 8 28 6 7 48 11 10 4 7 21 0 12 32 24 46 19 44 25 45 20 37 33 21 12 45 15 23 4 18 29 4 44 35 48 26 2 3 40 21 15 23 9 2 12 22 27 32 13 19 38 36 26 34 47 26 21 22 18 32 34 11 1 27 22 44 25 14 47 6 34 30 48 46 34 37 31 29 30 0 35 36 8 4 13 31 30 31 4 1 38 3 5 21 9 32 19 17 20 37 25 0 41 37 28 7 28 21 46 46 48 11 3 23 33 22 5 6 27 20 35 12 33 
2014-11-07 Fri 19:09:24, DSJC500.5.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415358253, 310.862, 10000000, 1, 43, (49)19 25 37 13 38 15 47 41 16 14 11 10 43 30 24 28 2 4 8 44 11 39 6 42 29 24 10 28 19 6 36 33 42 31 14 43 27 3 18 3 43 27 13 34 41 48 9 23 20 5 48 13 8 4 26 15 12 34 32 21 0 22 16 48 43 21 48 23 26 38 20 29 18 0 7 41 34 35 11 22 21 31 16 45 14 15 10 6 36 0 4 44 18 48 16 9 45 42 46 18 32 47 45 32 42 18 18 36 0 1 34 20 15 33 17 24 16 9 38 27 16 3 30 9 5 19 1 0 14 47 40 20 36 30 10 28 6 21 35 9 45 32 18 27 23 3 20 40 1 10 35 29 13 15 17 42 2 31 20 12 21 28 14 17 13 8 39 36 2 28 32 1 22 38 11 30 30 35 28 12 4 28 1 4 40 16 30 25 34 44 45 23 32 29 32 46 37 4 2 14 15 31 41 37 32 11 26 23 5 39 19 14 39 36 40 0 5 17 5 17 22 40 2 12 12 27 43 7 16 12 34 19 22 1 21 17 28 8 30 29 30 18 27 33 27 37 31 29 20 14 11 17 19 42 15 33 32 17 3 43 21 3 14 42 39 33 9 0 23 47 37 4 37 8 36 31 33 45 13 27 48 39 37 39 29 33 28 43 13 31 16 41 1 11 2 48 40 17 25 19 46 19 12 39 15 36 46 8 45 22 43 40 6 22 1 9 38 27 10 2 31 21 1 25 10 28 28 11 6 35 25 27 42 29 46 8 5 7 31 17 9 24 47 21 43 5 5 41 12 36 6 2 44 19 36 35 45 2 14 30 37 17 11 26 4 26 6 26 19 0 5 20 34 7 40 40 4 4 37 13 46 7 12 7 25 8 33 0 39 8 3 47 25 44 29 34 23 48 15 39 47 5 23 29 22 9 15 4 11 46 31 7 38 20 3 3 24 46 22 24 5 22 32 18 33 13 19 3 48 27 41 6 38 24 47 7 33 42 14 45 18 47 23 5 35 6 43 17 40 44 4 2 25 10 24 36 30 1 23 37 46 38 40 37 10 13 34 46 35 44 48 34 47 38 44 44 30 44 35 41 47 26 9 21 11 42 10 3 43 26 7 26 36 48 44 24 16 25 10 41 
2014-11-07 Fri 19:15:35, DSJC500.5.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415358564, 371.066, 10000000, 1, 51, (49)5 37 40 7 7 11 24 8 21 8 42 12 43 36 18 4 15 36 5 8 45 28 24 48 2 23 35 14 25 16 3 19 47 3 28 42 22 48 47 22 11 18 37 27 40 26 9 36 34 33 43 7 10 16 33 18 1 6 20 44 28 20 21 24 15 0 26 22 44 15 4 12 47 28 10 35 3 33 44 16 11 0 9 38 39 23 32 40 26 28 13 7 31 43 21 9 16 23 6 3 23 41 2 24 35 32 29 36 4 43 1 11 5 21 33 39 38 17 16 27 0 21 47 25 40 30 31 32 20 39 38 17 26 31 23 1 17 14 32 36 46 3 3 27 27 48 23 42 6 26 15 8 3 16 48 14 30 41 34 39 39 29 26 19 25 29 19 37 0 37 45 19 3 38 7 1 41 48 28 8 30 12 10 13 26 39 21 33 36 30 17 48 0 2 4 6 45 38 30 40 46 31 37 46 20 47 24 44 28 31 5 3 19 26 18 7 38 45 22 30 40 43 10 23 9 27 11 10 32 6 42 6 4 6 7 0 33 43 25 42 25 42 24 27 31 35 13 35 34 8 42 11 20 4 34 32 37 19 19 34 30 10 44 43 36 9 18 35 0 48 21 26 34 15 17 7 18 22 10 8 13 5 37 13 3 45 29 28 5 8 20 28 39 21 12 24 40 46 12 29 16 13 1 18 27 18 42 5 7 3 48 46 9 26 5 47 13 24 16 31 4 4 32 32 12 41 14 30 29 41 33 18 22 12 16 6 38 39 0 16 27 32 37 44 22 41 16 15 45 11 4 1 47 2 43 2 22 1 25 24 9 28 1 40 13 4 32 47 22 10 23 34 25 14 14 35 33 18 11 10 15 2 45 2 12 20 43 46 33 25 6 5 11 30 3 1 2 14 35 20 7 19 20 42 15 17 38 34 46 48 8 9 19 36 5 45 20 37 46 48 21 2 18 36 45 0 24 19 34 43 40 15 31 2 18 47 8 33 8 35 34 36 31 6 45 9 39 2 17 1 31 10 0 12 15 17 19 36 41 21 21 37 17 23 13 12 27 13 44 29 25 27 41 9 44 42 47 10 27 37 4 6 14 22 30 46 12 45 38 44 40 29 20 14 33 30 39 43 12 4 
2014-11-07 Fri 19:21:27, DSJC500.5.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415358935, 351.333, 10000000, 1, 48, (49)22 36 37 21 28 24 8 18 41 21 38 6 18 11 41 48 5 32 45 2 48 37 25 21 31 0 33 46 44 8 30 25 12 47 43 38 26 17 4 8 46 41 17 10 11 19 3 43 11 30 26 35 31 29 23 21 6 44 40 36 2 25 13 14 5 45 19 22 27 19 21 0 12 38 44 0 10 29 22 4 1 16 44 4 19 21 33 22 6 5 48 4 27 47 48 30 4 25 22 34 40 14 43 10 27 31 39 6 34 9 30 16 9 43 22 2 44 29 13 17 16 14 25 11 14 21 27 21 43 15 18 35 32 38 33 12 15 9 46 22 22 45 27 15 9 20 47 3 45 28 5 23 36 7 31 26 37 42 35 19 46 14 2 45 48 6 13 30 36 44 25 12 19 24 24 44 34 17 27 39 18 33 24 15 40 18 39 15 31 21 3 7 37 17 33 31 12 8 34 28 10 27 36 35 24 16 10 36 2 32 46 16 13 42 11 42 14 31 8 13 4 13 17 30 14 38 5 47 44 30 47 19 4 20 42 25 12 3 14 38 47 16 29 6 33 0 26 36 16 18 45 32 47 17 3 47 34 13 10 12 22 28 48 48 31 16 29 0 12 8 35 23 27 29 17 21 7 14 24 23 26 16 38 47 27 24 19 5 12 35 32 7 29 39 1 20 32 22 11 45 2 21 3 0 10 41 13 41 23 18 5 34 11 6 38 25 48 34 40 7 30 26 20 28 33 18 24 33 23 46 42 48 0 13 45 45 8 23 28 8 40 28 20 39 47 14 10 9 35 0 7 38 47 1 0 40 18 1 37 16 35 2 23 32 20 8 20 6 45 37 8 14 16 37 40 40 38 24 46 12 27 43 1 40 1 46 9 31 13 0 43 44 13 39 1 44 43 42 9 2 46 15 48 3 37 10 42 12 46 42 30 47 28 23 15 41 2 39 17 20 42 14 22 43 7 37 34 7 26 29 48 35 9 5 41 8 6 43 26 20 4 4 32 9 6 1 5 40 27 44 30 19 38 1 5 41 37 43 41 35 35 9 4 11 33 7 11 28 39 15 19 40 32 42 39 13 4 44 26 7 3 10 3 28 36 25 18 42 8 15 46 36 41 25 24 5 23 15 7 34 
2014-11-07 Fri 19:34:24, DSJC500.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415360030, 34.664, 10000000, 1, 1, (12)8 3 5 2 7 7 6 7 8 6 2 0 1 11 0 1 3 6 9 5 5 6 9 6 9 11 7 4 11 4 2 4 5 10 3 11 4 10 0 2 6 1 8 5 8 4 1 4 0 0 11 3 8 5 5 9 3 6 8 7 0 3 7 10 3 8 8 10 4 1 9 11 6 4 3 11 2 1 6 10 4 8 2 10 7 10 3 11 0 1 11 5 7 2 10 5 1 3 0 11 11 2 4 7 11 2 7 0 4 10 9 1 9 8 1 3 5 1 2 6 1 7 8 11 0 0 6 6 4 7 10 2 2 6 7 11 5 2 9 6 2 0 5 4 6 9 11 7 0 3 3 3 5 3 11 8 4 4 3 7 5 5 7 5 5 5 9 9 0 5 0 7 6 7 9 10 4 7 9 9 0 4 7 3 9 11 11 3 9 9 3 8 3 9 10 4 1 10 8 8 3 7 8 4 1 9 8 8 10 4 11 9 11 0 7 1 10 0 1 3 4 4 2 10 7 0 11 2 11 5 1 4 1 6 10 3 1 2 5 4 6 4 5 9 5 9 1 6 1 7 6 11 9 8 0 4 7 6 7 11 9 2 9 7 10 0 3 2 5 4 1 9 6 7 3 7 1 10 2 9 8 4 0 6 11 0 11 8 3 6 5 7 8 10 4 11 8 7 6 8 2 10 9 3 10 7 3 8 2 8 2 4 7 7 5 10 7 3 7 8 4 1 0 9 2 4 9 6 11 0 5 6 9 11 5 8 5 1 2 0 1 0 10 6 0 11 9 0 6 11 10 5 6 10 7 3 4 3 6 9 8 6 9 1 3 3 7 11 8 1 3 4 8 4 11 10 7 3 10 3 2 7 6 9 9 9 8 2 1 0 6 3 6 5 10 0 0 2 0 3 7 5 10 3 8 9 0 2 10 2 10 9 8 9 11 4 5 9 10 1 2 6 10 5 0 0 0 5 6 7 8 2 5 5 11 5 10 9 3 5 10 5 4 4 0 7 3 7 1 10 8 11 10 3 1 7 10 8 8 11 10 8 8 7 9 3 5 5 5 8 4 1 11 0 10 9 10 8 11 4 6 5 7 4 8 11 1 4 2 4 0 9 2 3 2 5 1 2 11 0 
2014-11-07 Fri 19:34:58, DSJC500.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415360064, 33.072, 10000000, 1, 1, (12)3 8 7 2 11 0 9 4 10 2 8 1 2 4 6 5 4 1 10 0 5 9 5 6 1 6 6 9 10 10 2 6 7 0 1 0 11 8 0 8 7 9 0 10 4 10 4 1 11 5 4 7 1 4 2 0 2 2 0 6 10 9 9 6 10 1 8 11 4 1 5 11 0 9 9 4 5 5 5 0 7 11 1 2 3 6 9 3 7 3 7 7 11 11 5 11 5 9 10 8 5 1 6 3 8 11 11 3 4 11 1 0 3 8 5 10 4 0 9 3 11 2 0 0 1 4 2 7 9 7 7 6 2 0 9 4 0 3 8 3 6 3 9 9 7 2 1 5 2 9 4 11 5 4 10 5 6 10 8 2 11 4 4 9 8 9 8 6 3 10 9 0 10 11 0 3 1 7 9 1 2 3 7 8 7 1 3 5 9 3 7 0 5 5 5 6 1 10 7 1 9 8 2 2 5 6 6 0 6 2 8 2 7 0 4 11 2 9 0 1 10 1 9 2 8 11 9 7 8 5 1 2 8 10 7 0 1 0 4 1 5 8 0 6 2 1 5 1 5 4 1 0 8 4 6 10 11 6 2 7 11 0 11 9 9 7 7 8 10 7 11 1 1 4 8 2 0 6 8 2 2 1 9 4 11 3 8 1 11 4 6 10 4 3 10 4 0 8 6 4 7 9 9 9 3 3 10 0 6 0 7 10 3 2 0 6 10 8 5 0 1 5 10 7 7 0 6 10 3 8 2 1 0 9 6 8 1 0 2 3 10 2 8 6 5 3 6 10 0 8 10 5 6 3 11 11 11 2 11 8 3 5 9 11 4 5 10 9 3 4 7 2 7 1 11 4 6 11 9 7 2 3 4 9 5 0 4 6 5 3 2 9 2 0 4 1 8 11 11 3 3 7 5 11 6 2 3 8 3 6 5 0 0 10 3 2 7 9 4 0 8 5 6 6 5 9 11 1 7 8 0 7 1 7 10 0 10 6 1 4 9 1 10 10 2 10 5 0 11 3 6 11 6 2 0 3 5 8 11 4 3 4 6 1 9 11 9 5 10 5 1 9 11 10 6 4 3 0 1 0 5 9 11 2 11 5 7 1 7 11 8 8 8 7 9 9 5 10 7 10 
2014-11-07 Fri 19:35:11, DSJC500.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415360098, 13.902, 4067090, 0, 0, (12)10 9 8 8 8 6 4 2 11 1 9 4 4 10 1 3 2 2 8 0 8 6 3 4 11 1 4 6 11 5 3 1 6 6 1 8 0 9 2 5 7 2 5 9 3 3 10 4 4 10 10 2 11 1 5 11 5 4 3 3 7 10 2 10 3 1 5 2 5 9 2 8 4 4 10 10 8 7 6 4 10 4 6 2 2 3 5 6 3 8 3 6 4 4 2 6 2 2 5 2 11 0 1 5 9 6 1 2 1 8 6 0 1 2 8 5 7 0 5 3 6 4 8 7 1 9 4 0 1 11 11 1 8 4 4 9 0 7 4 8 5 10 3 9 4 3 4 4 4 3 1 2 8 1 7 3 1 9 2 4 4 11 10 8 5 1 2 6 2 8 10 1 9 10 9 7 4 7 0 7 4 9 6 2 6 10 6 3 11 7 6 5 11 11 8 5 3 9 11 9 2 2 0 3 11 6 7 8 1 5 10 8 4 0 2 11 7 10 8 10 7 9 1 6 10 8 0 1 11 11 7 7 8 4 5 9 1 1 0 3 8 8 0 8 5 11 3 6 3 5 9 7 6 6 5 9 7 4 4 7 3 0 6 10 3 10 1 9 1 6 5 1 11 2 9 10 4 11 5 3 4 0 4 3 5 6 10 5 9 10 1 3 2 11 9 10 7 8 1 7 5 1 3 1 2 3 0 2 1 3 9 9 8 4 8 11 3 6 5 5 4 9 7 3 1 6 6 9 5 7 6 6 6 0 4 5 6 0 9 5 9 4 11 10 11 8 1 8 3 11 2 0 0 1 4 8 9 5 0 0 9 0 1 4 11 6 4 10 7 0 11 10 0 5 10 7 4 10 0 10 8 5 5 7 3 11 1 6 2 10 8 6 4 10 11 6 8 6 6 10 8 9 6 8 3 2 8 9 2 7 7 10 5 7 10 7 8 4 1 9 1 9 9 1 7 5 7 1 8 2 7 3 11 3 5 4 2 6 5 0 0 9 9 11 10 7 11 3 4 0 1 8 11 6 10 5 10 1 3 7 7 5 7 3 0 0 1 11 8 7 9 1 0 7 11 3 10 0 0 7 2 0 6 1 11 3 7 3 8 9 2 6 1 3 1 0 0 0 11 5 
2014-11-07 Fri 19:35:19, DSJC500.1.col, HEA(PS=1|GC=1|IC=10000000|TB=0), 1415360111, 7.865, 2326722, 0, 0, (12)6 0 1 10 9 1 3 4 8 6 1 11 6 11 5 5 9 11 6 11 9 11 9 11 1 2 3 1 7 8 9 5 1 10 8 3 10 2 10 0 10 5 6 1 1 4 0 6 7 11 0 5 3 2 4 0 10 7 10 6 8 0 8 5 7 11 0 5 4 1 8 8 8 7 9 8 11 8 9 3 9 2 7 7 9 9 7 6 8 7 6 9 3 3 9 1 10 5 6 0 3 0 1 4 8 7 8 5 3 8 1 10 5 9 9 8 0 5 5 8 1 3 4 2 9 5 11 0 7 6 3 0 7 4 11 0 4 6 2 10 11 7 4 8 8 2 0 6 1 7 7 0 1 7 10 6 11 4 6 8 1 4 6 1 5 5 8 3 6 2 10 5 6 3 10 2 7 11 10 2 7 2 9 5 11 8 11 6 9 10 8 10 4 10 11 10 1 5 8 5 1 0 10 1 9 2 6 10 2 0 3 2 7 10 5 1 10 5 10 4 4 7 1 7 3 5 10 3 3 9 7 11 1 2 5 7 9 8 9 11 2 9 10 9 1 9 5 8 6 11 2 4 9 9 6 8 6 0 11 8 8 10 4 0 3 7 2 0 7 11 6 8 11 5 2 6 1 2 1 2 6 5 1 7 3 1 4 4 1 0 4 4 10 3 8 2 8 2 0 0 6 9 9 5 4 11 10 8 6 7 8 2 6 7 1 10 6 4 6 10 0 6 8 1 11 6 9 0 9 6 2 5 5 3 3 1 11 10 11 8 8 6 9 4 6 6 2 10 3 9 3 1 10 10 1 9 4 4 10 9 4 10 10 7 0 9 9 11 10 10 9 7 10 2 2 11 1 5 10 7 11 9 6 10 9 10 0 11 5 2 7 1 3 2 7 3 3 0 8 2 6 3 9 5 3 9 1 7 2 3 11 9 2 4 0 7 3 11 2 5 2 0 4 2 5 1 8 2 6 1 10 7 11 11 0 0 5 2 1 10 0 11 6 9 3 3 0 10 3 11 2 0 3 7 6 4 6 7 3 4 11 6 0 11 8 4 10 5 11 3 2 0 0 4 3 0 5 10 4 10 5 10 4 8 0 0 6 7 11 7 5 4 1 1 5 4 9 3 9 4 
2014-11-07 Fri 19:38:43, DSJC500.1.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415360278, 44.203, 12929581, 0, 0, (12)4 10 5 2 1 1 7 10 6 9 6 11 2 2 6 5 10 5 6 9 9 9 8 2 7 10 6 11 6 5 8 5 1 1 0 5 7 10 0 11 9 3 4 11 11 7 10 3 6 6 8 5 7 9 5 0 7 11 0 0 8 3 2 7 3 1 6 4 4 11 5 4 11 3 10 4 6 5 1 9 1 4 3 4 8 1 1 7 3 4 0 7 5 6 9 5 6 10 5 0 11 6 1 7 11 0 2 5 10 2 11 6 0 11 1 10 8 0 6 3 9 11 6 0 1 2 2 3 4 7 11 6 2 10 4 2 9 4 4 2 6 5 0 4 0 8 3 3 8 1 2 10 9 4 7 0 8 10 4 11 9 2 4 4 4 6 7 6 1 4 7 10 9 5 9 9 4 6 7 9 8 2 1 2 1 3 1 10 6 1 7 0 10 1 4 6 9 10 0 11 5 11 0 2 7 3 11 0 9 6 2 5 2 9 5 11 5 9 0 7 8 4 1 8 7 5 1 3 5 0 3 5 10 8 10 10 9 6 0 3 10 1 0 7 10 1 8 1 3 2 10 11 1 8 6 3 0 2 1 7 7 6 1 8 0 7 1 3 3 5 10 3 3 0 11 8 11 0 3 7 11 9 9 8 6 1 4 11 10 2 7 8 2 0 5 11 0 4 11 4 4 3 9 9 1 1 8 0 6 4 8 9 2 10 11 7 3 2 7 9 3 9 7 7 2 4 9 8 2 10 0 3 0 6 9 10 9 9 4 8 3 10 1 2 3 2 1 6 2 7 10 7 0 0 10 0 5 2 0 1 7 0 7 5 11 1 8 3 3 9 7 11 0 4 8 4 7 1 1 3 4 2 3 7 0 0 3 9 0 1 4 9 5 4 5 3 6 7 6 8 5 0 8 10 8 8 5 5 8 6 1 8 4 2 8 8 5 4 11 9 2 8 7 6 5 10 8 8 3 10 11 5 3 9 3 2 1 7 7 5 6 6 10 3 0 5 8 0 3 9 9 0 10 1 4 0 11 4 0 7 8 4 6 5 11 7 0 2 4 5 2 6 10 6 0 8 11 4 10 5 9 0 10 7 8 2 5 3 4 11 10 1 6 0 7 9 9 6 0 2 
2014-11-07 Fri 19:39:05, DSJC500.1.col, HEA(PS=1|GC=1|IC=40000000|TB=0), 1415360323, 22.099, 6498269, 0, 0, (12)2 6 0 9 5 11 1 7 2 10 7 8 3 8 2 8 0 10 0 0 11 10 2 8 5 4 8 0 5 10 3 6 9 9 9 7 9 11 9 0 8 3 2 5 5 10 3 7 1 8 4 11 4 0 5 1 9 3 9 9 3 7 0 11 6 10 5 1 4 4 2 10 3 10 8 1 1 5 10 1 0 7 4 2 5 11 1 1 2 6 5 4 1 11 10 2 2 6 0 9 5 8 8 3 7 9 3 6 10 3 8 1 9 1 5 10 5 11 0 3 10 6 8 11 8 7 4 4 3 5 11 4 5 6 7 7 11 2 4 9 1 0 9 7 9 4 6 10 2 10 0 1 5 6 4 9 10 7 5 3 6 0 0 11 11 11 2 5 2 4 1 7 4 6 8 6 2 8 11 7 3 4 11 8 0 11 1 2 1 2 2 9 7 1 0 6 2 7 3 1 10 1 9 10 9 7 3 2 4 4 7 4 1 5 8 1 3 7 9 11 7 4 3 2 11 11 11 6 1 11 1 5 2 1 0 0 8 3 9 10 7 8 9 5 7 7 8 2 2 8 4 6 7 5 5 3 9 4 8 0 7 1 1 8 9 0 11 7 0 8 3 0 4 9 7 8 3 5 3 5 1 4 6 10 1 3 4 2 4 8 11 8 0 9 4 4 3 11 3 1 8 1 5 5 11 2 11 1 5 1 0 11 2 10 8 1 3 8 0 11 4 3 10 9 0 2 10 3 0 0 9 2 7 1 0 8 8 1 7 3 3 6 10 4 2 4 1 9 8 6 8 5 9 9 6 9 8 2 9 11 7 9 6 8 2 6 10 0 9 1 0 0 9 11 4 7 11 6 1 6 8 8 3 3 9 9 9 5 0 11 3 6 8 11 4 10 5 0 3 4 2 10 5 6 5 8 10 2 7 5 6 11 7 3 4 3 11 1 4 6 7 5 7 11 7 7 3 4 10 10 5 0 8 11 3 4 6 11 10 0 1 10 3 10 9 10 10 9 3 0 4 9 1 6 2 9 2 1 5 5 8 3 4 4 10 6 9 7 6 0 5 1 1 11 8 8 7 1 11 7 2 9 0 3 3 9 4 7 3 6 7 5 5 9 7 1 4 1 9 7 
