Date, Instance, Algorithm, RandSeed, Duration, IterCount, GenerationCount, Optima, Solution
2014-11-06 Thu 17:03:05, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415264585, 0.389, 500000, 4, 0, 0 4 4 3 1 3 3 4 1 0 1 4 2 4 2 1 0 3 3 0 2 3 3 1 2 4 0 2 4 4 4 0 3 1 3 4 1 2 3 3 0 0 2 4 0 3 1 2 0 4 1 3 3 0 3 1 1 1 4 4 2 2 0 2 0 0 2 4 1 3 4 2 0 1 1 2 0 3 2 1 3 0 3 4 1 1 3 3 3 0 0 4 1 1 3 4 2 2 4 3 3 2 3 4 2 4 4 4 4 1 0 2 1 4 0 3 2 2 0 2 4 2 2 4 3 
2014-11-06 Thu 17:03:08, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415264587, 0.362, 500000, 4, 0, 0 3 4 3 4 0 4 0 4 0 2 2 3 0 2 4 0 3 3 2 3 1 1 4 2 0 4 2 2 1 1 1 1 4 1 0 0 2 3 1 2 1 3 1 0 1 4 2 1 3 3 3 3 4 0 3 4 4 2 0 2 2 0 3 1 1 3 0 4 3 0 4 1 4 4 3 1 0 2 1 4 2 1 2 4 3 2 3 1 4 2 0 4 1 4 0 3 2 2 3 0 4 3 0 2 0 2 0 3 4 0 3 2 0 2 1 4 1 2 3 0 4 2 3 3 
2014-11-06 Thu 17:03:11, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415264590, 0.825, 800000, 7, 0, 1 1 2 1 2 2 4 3 0 1 2 3 0 3 4 0 3 2 4 4 1 2 1 2 4 1 0 2 4 1 3 0 4 2 1 3 3 4 2 2 3 1 2 4 3 2 0 3 1 4 2 4 3 0 3 0 0 0 4 4 2 4 3 2 4 1 4 4 0 4 4 0 1 0 0 4 1 3 4 0 3 4 1 4 1 1 2 0 1 0 1 3 0 1 0 4 2 2 2 2 3 0 1 3 4 3 4 4 1 0 1 4 2 3 4 3 3 3 1 3 1 0 4 1 3 
[LogicError] 2014-11-06 Thu 17:06:13, DSJC250.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415264771, 2.835, 1300000, 12, -2147467282, 7 3 0 1 0 4 4 6 2 2 0 3 3 3 1 0 7 6 2 7 4 1 3 1 6 2 1 3 7 1 4 7 0 3 7 0 2 1 0 4 5 2 2 0 6 5 3 6 3 5 4 5 7 7 3 5 7 5 3 3 6 5 2 2 6 3 0 7 5 0 6 1 6 2 7 5 0 7 2 1 7 0 0 1 5 0 6 5 6 3 4 1 1 1 5 5 3 4 6 0 0 4 6 1 7 0 1 6 3 4 0 2 1 6 2 3 2 6 0 7 5 7 6 6 0 5 0 0 2 4 4 4 4 0 2 6 1 5 2 3 6 6 3 4 5 3 5 2 5 1 4 0 0 6 0 3 5 6 5 3 6 3 4 1 6 0 4 1 2 4 6 1 1 4 7 5 2 1 7 7 1 4 3 3 7 6 4 1 4 4 2 1 3 4 2 0 4 6 3 2 3 0 0 2 4 7 6 4 3 7 5 2 3 6 5 4 5 1 1 6 7 3 3 7 0 5 3 1 7 7 0 5 0 1 2 2 2 4 1 1 4 1 4 5 2 7 7 1 7 6 
2014-11-06 Thu 17:22:49, DSJC250.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415265767, 1.68, 900815, 9, 0, 5 2 1 3 6 4 2 2 5 7 4 5 3 3 4 0 1 5 7 7 2 3 4 0 2 5 4 2 1 3 4 7 0 2 0 5 7 7 5 6 7 5 6 1 4 5 5 3 4 2 0 6 0 3 3 6 6 7 5 4 4 3 3 7 1 2 4 6 5 4 5 7 4 7 3 4 5 3 2 6 1 5 5 3 1 6 0 6 7 4 5 3 7 3 0 2 0 0 1 0 5 7 2 7 5 0 0 2 2 6 0 7 2 0 2 5 2 2 1 5 6 2 4 2 1 7 0 3 1 2 2 6 1 1 2 1 7 1 0 1 2 1 5 1 0 4 7 6 6 4 0 3 0 1 5 2 3 7 7 2 0 0 3 7 3 4 0 1 1 3 3 7 6 4 4 6 7 3 6 3 3 4 1 5 5 4 4 6 4 6 0 7 4 4 6 0 4 2 5 7 4 6 2 3 6 5 7 1 4 4 5 5 6 0 1 5 2 5 6 0 5 2 3 0 2 7 5 4 1 6 6 0 2 6 6 2 0 1 6 3 1 1 1 3 0 4 1 7 6 2 
2014-11-06 Thu 17:23:35, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415265815, 0.346, 401301, 4, 0, 4 2 0 0 1 3 2 2 2 1 1 0 2 0 0 4 4 3 0 4 3 3 4 4 3 2 4 3 0 4 2 4 2 2 2 0 0 1 0 3 1 1 3 1 1 4 2 2 4 0 0 1 2 4 1 4 1 0 2 2 3 3 3 3 4 4 4 0 1 0 2 4 3 1 2 1 4 2 3 3 2 4 3 0 1 1 3 3 2 4 1 2 4 3 1 0 2 1 3 3 1 3 3 2 1 2 2 2 0 3 0 3 1 2 1 3 1 2 4 0 0 3 1 0 0 
2014-11-06 Thu 17:23:38, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415265818, 0.456, 502195, 5, 0, 4 2 0 4 3 3 0 0 0 4 1 0 0 2 2 2 4 1 2 1 3 3 4 0 3 2 4 3 2 1 1 0 0 1 1 2 2 1 0 1 4 4 3 2 4 1 4 3 4 2 2 1 0 4 1 4 4 2 0 2 3 3 3 3 4 4 0 2 1 2 2 3 4 2 0 4 4 0 3 3 0 4 3 2 2 1 1 3 0 4 4 0 1 3 1 2 0 1 2 4 1 3 3 0 1 0 0 0 4 1 2 3 1 0 2 3 0 0 4 1 2 3 2 2 0 
2014-11-06 Thu 17:23:41, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415265820, 0.273, 300984, 3, 0, 2 3 4 3 0 0 4 4 4 2 1 3 4 3 3 0 2 0 3 1 0 4 2 4 3 1 2 0 3 1 4 4 4 2 1 3 0 1 3 1 2 1 0 1 1 0 4 0 2 3 3 1 4 2 1 2 2 3 4 3 0 3 0 0 2 2 3 3 1 1 3 0 2 1 4 2 2 4 0 0 3 2 0 3 3 1 4 3 4 2 1 4 2 0 1 3 4 1 0 2 1 0 0 4 1 4 4 4 2 0 2 0 1 4 1 0 4 4 2 3 3 0 1 3 4 
2014-11-06 Thu 17:25:09, DSJC250.5.col, HEA(PS=1|GC=100|IC=100000|TB=10), 1415265860, 48.991, 10000000, 100, 1, 21 16 11 16 22 15 7 20 19 12 2 24 14 24 16 21 0 15 26 26 26 25 9 5 15 12 24 11 9 11 11 7 23 3 21 9 6 19 2 16 13 14 6 0 9 15 0 19 23 9 15 25 17 1 0 10 24 7 20 25 3 9 8 23 1 5 4 3 24 23 12 8 26 5 21 18 18 14 7 17 27 10 18 0 25 2 4 2 1 23 26 6 13 15 18 10 17 19 3 17 25 12 12 18 17 27 16 3 25 25 22 20 17 22 7 5 5 9 13 27 2 16 6 1 1 10 0 17 7 24 22 8 11 15 14 23 3 13 3 13 15 17 2 14 12 24 11 1 10 24 21 1 8 10 5 16 22 2 6 18 23 9 22 27 4 17 4 26 3 12 23 14 22 27 13 9 18 27 19 5 21 20 24 8 4 27 3 14 19 0 19 25 11 23 18 27 1 21 20 12 20 8 18 21 0 4 20 11 25 17 10 12 6 4 26 7 2 5 1 10 8 19 22 4 14 13 2 24 7 19 27 10 17 25 6 13 23 16 15 8 0 21 12 15 3 17 10 13 25 7 
2014-11-06 Thu 21:05:04, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=10), 12345678, 0.417, 513862, 5, 0, 4 2 4 2 2 4 4 1 0 4 1 4 3 1 2 2 3 2 4 3 2 4 4 4 2 2 1 1 0 4 3 4 1 1 0 2 1 1 1 0 3 3 2 3 1 0 1 0 3 0 2 2 2 3 1 2 3 0 4 1 4 0 3 2 4 3 2 3 1 0 3 3 1 0 1 3 3 4 3 0 0 3 2 1 2 2 0 0 4 1 1 3 3 4 2 2 4 0 0 3 2 0 3 1 3 4 4 1 2 2 1 1 0 1 0 0 1 1 4 2 4 0 1 4 4 
2014-11-07 Fri 17:26:32, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352390, 1.207, 21863, 0, 0, 4 4 0 1 0 1 2 2 2 4 0 2 2 3 3 0 2 1 1 3 4 1 1 0 1 2 0 0 3 1 2 2 3 1 1 2 0 3 4 1 4 0 4 3 4 3 0 2 1 3 3 4 2 4 0 2 0 3 2 3 1 1 2 1 1 4 3 3 0 3 3 3 4 3 0 4 4 2 1 1 2 4 1 3 4 0 1 1 2 4 4 2 0 1 0 3 2 4 3 1 0 1 4 2 3 2 2 2 4 0 0 1 0 2 3 1 0 1 4 2 2 1 3 4 2 
2014-11-07 Fri 17:26:39, DSJC125.1.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352399, 0.006, 824, 0, 0, 3 3 1 2 0 2 1 4 0 3 4 1 3 2 2 2 1 0 2 4 3 2 2 2 0 1 4 4 1 3 0 2 4 0 4 1 4 4 3 0 3 3 3 4 4 4 2 4 2 4 2 3 2 3 1 3 0 0 1 1 4 0 0 2 2 3 1 1 4 3 1 4 3 2 4 1 3 1 0 4 1 3 2 4 1 0 0 0 1 1 3 1 0 0 2 1 2 0 0 3 1 2 3 3 1 1 1 1 1 0 1 4 0 1 4 0 0 2 4 1 1 0 4 3 3 
2014-11-07 Fri 17:32:52, DSJC250.1.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352772, 0.08, 19748, 0, 0, 7 3 1 0 6 3 3 6 3 3 5 0 3 6 3 0 2 0 3 3 4 5 6 2 6 2 7 7 1 7 3 5 6 2 2 5 7 3 5 3 7 5 2 4 6 0 7 3 2 2 6 3 0 3 6 0 2 0 2 0 6 7 1 3 4 4 0 2 7 6 6 7 6 6 3 1 3 6 1 2 1 0 6 2 1 7 6 1 4 3 2 7 1 7 1 4 1 0 1 5 5 7 2 7 1 6 1 5 2 2 1 3 7 7 0 0 4 6 4 7 3 4 6 5 0 6 3 5 4 1 4 2 1 0 5 3 5 4 7 1 4 6 0 2 5 5 3 2 2 1 7 6 0 4 0 4 3 6 0 6 2 2 7 1 7 5 3 1 7 7 6 4 7 4 5 3 2 4 0 5 1 5 0 2 3 3 0 5 5 5 1 0 1 1 5 2 2 4 5 0 5 3 4 7 2 7 7 1 5 2 7 1 0 2 3 4 4 2 1 6 0 4 0 5 4 5 7 1 0 2 6 0 1 2 2 3 7 4 1 2 4 1 7 6 6 0 1 4 1 6 
2014-11-07 Fri 17:32:58, DSJC250.1.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352778, 0.149, 62017, 0, 0, 4 1 4 4 5 5 1 3 6 5 5 6 3 2 1 6 0 6 1 2 5 3 5 3 6 5 4 2 7 2 5 4 7 3 4 6 5 1 7 6 2 3 6 0 5 4 2 2 5 0 5 3 4 6 0 7 1 4 3 1 0 7 2 4 2 2 2 0 2 2 5 3 5 5 6 1 7 6 5 2 6 6 7 2 7 7 4 1 2 2 3 5 2 2 7 1 7 6 0 4 4 2 0 4 7 6 4 0 7 2 7 7 3 3 6 4 0 7 0 1 1 7 5 0 0 5 2 5 5 3 0 1 7 6 0 4 3 0 1 3 0 7 6 2 3 5 1 0 4 2 5 6 6 0 6 0 7 3 7 3 0 4 1 3 0 5 2 3 7 6 7 1 1 1 7 1 6 2 6 7 1 1 6 2 4 1 5 7 5 6 3 6 3 7 0 5 5 0 1 7 4 1 2 2 6 6 0 1 2 2 3 4 6 5 1 3 6 3 7 3 3 3 4 1 0 4 3 5 4 4 6 4 4 3 4 7 5 0 7 3 0 7 1 3 1 6 2 1 7 6 
2014-11-07 Fri 17:33:37, DSJC250.5.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352813, 3.85, 1021585, 10, 0, 19 26 20 5 10 13 6 2 1 4 24 1 16 9 9 18 26 15 0 0 8 5 12 3 19 4 19 7 25 22 23 6 20 27 21 19 16 20 12 12 0 13 16 23 25 19 17 17 25 25 15 14 11 9 23 0 22 6 7 7 27 25 18 17 12 26 10 27 21 21 4 15 3 15 6 1 19 13 6 11 13 9 9 23 14 9 21 22 14 7 26 5 1 13 22 14 11 8 27 11 5 4 4 14 11 16 22 27 2 7 10 20 11 10 3 26 5 25 12 26 21 8 21 0 2 12 23 11 6 12 6 15 7 17 13 5 27 7 27 1 25 11 12 13 4 22 0 8 9 15 18 5 1 19 26 24 10 2 0 1 17 25 24 3 15 11 21 24 27 4 3 5 13 21 8 25 9 3 17 7 21 8 26 20 18 26 27 26 24 23 24 17 22 24 19 9 17 2 22 4 10 15 1 18 23 26 0 7 2 11 18 4 3 18 14 6 22 10 16 9 7 5 10 18 8 1 0 3 6 21 14 8 11 19 20 20 24 10 2 13 23 18 4 20 27 11 22 16 2 6 
2014-11-07 Fri 17:34:18, DSJC250.5.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415352819, 39.208, 10000000, 100, 1, 19 23 9 26 2 13 24 3 5 20 7 17 10 7 22 18 15 20 9 22 6 26 25 4 0 20 17 3 7 0 3 19 12 27 22 11 15 25 16 16 9 6 21 27 22 11 27 5 12 23 8 13 14 1 10 19 16 24 20 24 16 22 8 23 8 25 2 16 3 21 11 3 17 22 24 23 24 27 24 14 1 18 12 27 0 7 11 22 8 10 17 26 21 24 25 15 14 23 1 14 26 2 17 1 14 5 6 0 18 22 1 15 14 12 25 10 26 18 9 0 1 0 22 9 18 15 6 14 6 16 5 10 11 5 0 26 2 9 4 17 3 14 16 4 7 9 9 27 15 16 24 26 15 15 22 27 19 18 4 25 11 3 0 26 1 14 11 21 1 20 4 4 6 23 7 3 22 23 20 9 5 21 16 6 2 13 18 21 27 25 10 4 8 10 11 12 3 18 13 17 12 20 25 19 17 6 8 8 13 14 12 0 16 5 8 18 13 2 5 17 2 26 12 2 21 7 8 19 19 10 6 15 14 15 19 21 4 23 4 6 11 24 2 5 5 14 15 21 24 19 
2014-11-07 Fri 18:15:16, DSJC250.9.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415355315, 1.541, 287987, 2, 0, 71 46 39 55 67 71 30 40 21 64 59 13 54 11 61 24 29 19 54 70 8 16 53 1 6 42 2 28 5 65 3 25 8 52 47 7 34 26 71 46 69 19 22 47 29 61 10 38 24 29 55 34 48 4 65 52 26 17 45 36 48 62 12 15 5 20 31 41 33 67 35 43 58 66 46 54 62 2 24 40 17 36 49 39 23 61 35 13 6 7 2 33 58 45 3 42 61 12 32 49 31 40 59 19 32 14 23 28 22 43 37 15 47 15 17 23 18 32 43 51 55 16 50 53 31 33 70 27 66 44 56 30 16 1 11 57 69 44 65 5 4 42 64 39 57 56 41 46 27 44 60 28 66 39 41 0 45 64 10 14 9 54 13 34 26 50 21 53 3 5 0 56 38 2 19 10 68 45 13 35 37 60 20 14 58 60 50 11 55 22 63 43 51 12 25 49 17 31 68 35 28 59 62 25 63 0 53 1 33 0 21 6 36 68 42 67 4 64 52 18 37 15 7 20 18 14 9 59 38 37 71 63 29 47 21 52 8 69 27 48 70 51 57 18 7 32 55 30 9 63 
2014-11-07 Fri 18:15:21, DSJC250.9.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415355321, 0.326, 34363, 0, 0, 31 18 36 42 6 31 65 57 23 32 40 9 57 53 32 1 4 7 60 13 27 0 55 66 2 39 58 64 52 20 46 19 33 16 56 44 62 48 31 18 47 7 4 46 17 32 50 6 37 4 42 62 71 69 20 16 68 15 53 28 71 30 21 51 52 60 45 25 14 70 59 26 24 49 18 49 56 12 6 54 15 3 56 50 25 38 59 9 2 44 34 14 24 49 65 39 51 36 41 34 45 8 40 7 41 29 17 64 65 26 21 51 17 54 15 28 30 41 26 58 42 0 10 55 45 14 13 10 33 32 37 70 3 66 53 0 47 19 20 52 19 39 8 43 1 43 5 18 27 38 63 64 12 12 25 67 4 33 69 29 38 49 9 62 11 10 23 55 68 52 67 57 68 12 7 27 48 66 9 59 21 1 60 29 24 63 58 8 42 50 35 26 22 63 34 70 15 45 48 59 64 40 30 5 35 67 55 5 14 67 23 2 28 54 39 11 69 33 16 1 21 51 44 37 46 29 3 40 22 61 31 35 43 6 23 16 46 47 61 71 13 22 8 65 44 41 42 36 61 35 
2014-11-07 Fri 18:15:27, DSJC250.9.col, HEA(PS=1|GC=100|IC=100000|TB=0), 1415355324, 2.989, 587588, 5, 0, 12 42 60 53 6 12 52 7 56 17 71 0 1 16 17 62 36 41 1 22 68 22 63 21 27 38 49 10 13 55 32 20 68 5 24 35 9 54 12 53 61 41 36 24 47 17 33 69 7 36 53 23 65 56 34 5 38 25 15 68 65 28 64 31 13 44 14 43 67 6 18 43 57 3 20 1 28 49 40 37 11 29 70 26 44 2 56 0 50 35 49 43 57 11 4 38 31 60 46 52 37 19 71 41 46 45 47 10 62 50 64 31 24 18 26 11 8 46 14 67 22 27 45 63 15 43 9 58 39 17 16 45 27 25 18 34 61 23 55 13 20 61 19 26 62 3 40 53 58 2 59 10 39 26 39 66 36 59 33 21 29 1 0 3 40 14 51 63 4 13 47 9 4 49 41 33 48 21 0 69 64 59 70 16 57 59 70 19 14 15 30 32 50 66 52 11 25 2 48 69 10 71 28 7 30 66 63 42 34 66 51 54 55 48 38 6 69 37 5 8 64 31 35 44 8 70 29 71 54 42 12 30 56 24 51 5 32 51 58 65 23 67 19 8 35 46 14 60 42 30 
2014-11-07 Fri 18:16:12, DSJC250.9.col, HEA(PS=1|GC=10|IC=1000000|TB=0), 1415355371, 0.758, 122827, 0, 0, 15 34 6 70 0 15 13 52 38 51 69 5 36 53 60 67 8 22 36 27 38 59 16 44 9 21 28 47 19 61 65 31 62 11 39 71 45 50 15 34 56 22 2 39 8 51 59 0 1 8 70 45 12 60 61 11 19 10 63 20 12 29 58 66 35 53 17 41 62 7 23 18 52 64 34 36 29 28 0 41 57 20 46 24 41 32 23 5 68 71 28 14 49 63 25 21 1 6 3 13 17 48 69 22 3 14 56 25 2 18 58 67 39 55 24 57 26 3 18 62 70 25 33 16 17 62 27 33 64 30 31 14 9 57 30 66 32 30 61 35 60 21 48 24 2 43 56 34 19 35 38 30 40 24 40 42 63 33 68 37 51 36 5 45 59 43 47 16 10 49 42 31 10 28 22 43 55 63 5 23 58 53 46 37 49 67 46 48 70 65 54 18 40 47 13 57 65 17 9 23 4 69 29 44 54 42 16 44 52 42 1 50 20 55 21 4 37 47 11 26 58 67 71 1 26 46 7 69 55 19 15 54 8 39 68 11 50 32 66 12 27 64 48 26 71 3 70 6 7 54 
2014-11-07 Fri 18:16:14, DSJC250.9.col, HEA(PS=1|GC=10|IC=1000000|TB=0), 1415355374, 0.717, 118715, 0, 0, 42 43 31 52 68 42 31 33 6 65 20 66 70 50 13 30 25 67 70 1 32 16 60 6 17 36 57 21 61 35 34 56 55 11 19 8 38 9 42 43 62 67 29 34 25 13 60 49 41 25 52 26 53 44 35 11 36 22 27 71 53 28 48 40 61 50 63 37 45 68 14 46 4 24 43 70 15 56 30 33 22 71 0 51 18 13 44 23 17 8 2 45 4 27 39 36 13 30 64 2 63 33 20 67 14 19 18 21 29 46 48 40 19 40 51 18 28 54 46 26 52 16 3 31 63 45 38 3 55 10 64 64 17 22 10 16 62 10 35 61 44 62 5 51 60 24 37 43 32 15 47 10 56 51 37 12 27 55 66 6 59 70 57 24 5 3 69 26 39 61 12 38 39 2 67 32 7 27 23 49 48 15 0 50 4 47 0 5 52 29 58 46 41 47 59 66 22 63 7 49 21 20 28 65 58 12 57 65 45 12 69 9 71 7 36 68 49 55 11 57 48 40 8 41 34 0 14 20 9 66 42 58 25 19 69 11 34 69 23 53 1 54 60 1 8 31 52 54 59 58 
2014-11-07 Fri 18:16:18, DSJC250.9.col, HEA(PS=1|GC=10|IC=1000000|TB=0), 1415355376, 1.425, 279427, 0, 0, 68 41 65 58 46 68 51 44 19 42 24 61 21 13 42 20 1 48 38 56 52 70 32 45 0 26 53 39 4 34 37 44 28 69 17 55 12 27 68 41 50 48 1 17 30 42 35 7 18 1 58 12 5 19 34 69 26 66 13 20 5 14 60 49 4 67 15 31 33 46 11 6 3 16 41 16 28 29 14 31 66 64 28 65 31 8 19 47 0 55 25 33 3 16 22 26 49 29 54 25 15 62 24 48 54 57 30 39 21 6 60 49 17 23 66 36 59 54 6 11 58 70 2 32 15 33 56 2 10 42 18 18 64 37 13 70 63 36 34 4 50 63 62 65 20 38 50 41 52 8 40 39 29 65 10 71 1 40 61 57 8 16 36 12 27 2 9 32 22 4 30 44 22 25 48 53 23 37 47 7 60 40 67 57 3 40 14 62 58 21 43 6 11 71 28 61 66 15 53 7 39 24 63 45 43 71 32 45 33 71 9 0 64 23 26 46 7 10 69 59 60 49 55 67 59 57 35 24 23 61 68 43 19 17 9 69 52 9 47 5 56 51 62 59 55 54 58 51 35 43 
2014-11-07 Fri 18:17:06, DSJC250.5.col, HEA(PS=1|GC=10|IC=1000000|TB=0), 1415355401, 24.347, 6340795, 6, 0, 22 21 23 4 22 14 27 0 14 8 4 26 12 24 24 22 3 15 10 5 6 5 25 4 1 8 26 9 22 7 20 20 14 20 17 25 3 14 3 17 16 12 13 20 23 18 3 14 27 27 10 10 19 24 17 5 7 27 15 7 17 23 16 15 14 21 25 23 26 5 8 21 10 21 22 2 3 21 27 19 17 24 24 20 9 24 18 9 0 11 26 5 11 10 7 12 19 6 16 19 3 8 8 11 19 16 22 11 12 23 13 13 19 13 2 9 4 27 0 6 12 6 21 23 0 5 2 19 4 26 13 21 15 27 1 6 23 11 23 6 20 19 16 16 8 26 1 0 24 18 17 0 1 7 9 12 13 0 21 17 18 25 6 2 18 19 18 11 23 8 15 4 13 15 11 27 24 12 1 10 6 13 26 12 10 9 25 11 20 25 16 13 7 16 18 24 0 16 7 8 2 22 5 2 14 9 15 10 18 19 3 8 20 14 26 7 1 15 0 24 11 12 2 17 6 9 4 26 22 4 1 6 19 1 14 9 16 22 4 21 18 3 8 14 2 19 7 15 3 2 
